feature,layer,diff_high_minus_low,p,q
PCDH17,proteomics,-0.188222619047619,0.0779798141603764,0.1692167756427471
ADAM23,proteomics,-0.1123120670995671,0.079424381498729,0.1714604631615841
ADGRE2,proteomics,-0.124441829004329,0.079424381498729,0.1714604631615841
CDKL5,proteomics,-0.1041494047619047,0.0794231024110854,0.1714604631615841
ADAMTSL5,proteomics,-0.1516474567099567,0.079424381498729,0.1714604631615841
PSMD9,proteomics,0.2813006493506491,0.079424381498729,0.1714604631615841
KIF1C,proteomics,-0.0684665043290043,0.079424381498729,0.1714604631615841
PARP1,proteomics,0.1484133658008656,0.079424381498729,0.1714604631615841
MATN2,proteomics,-0.1225233766233766,0.0808906324316129,0.1741114275387369
MB,proteomics,0.2091625,0.0808906324316129,0.1741114275387369
SERPINA11,proteomics,-0.1981143939393939,0.0808906324316129,0.1741114275387369
CD209,proteomics,-0.1845580627705627,0.0808906324316129,0.1741114275387369
ENPP5,proteomics,-0.1376284632034632,0.0823787850658229,0.1769237242817049
MYO6,proteomics,-0.1332985930735931,0.0823787850658229,0.1769237242817049
PTPRZ1,proteomics,-0.1842318181818182,0.0823787850658229,0.1769237242817049
SAA4,proteomics,-0.0416097943722943,0.0831298314404327,0.1784056514687113
PGLYRP2,proteomics,-0.1104596861471861,0.0838890575821722,0.1795078442991871
MFAP5,proteomics,-0.1487535173160173,0.0838890575821722,0.1795078442991871
TADA3,proteomics,0.1117744588744589,0.0838890575821722,0.1795078442991871
LYSMD3,proteomics,0.2492564935064924,0.0838890575821722,0.1795078442991871
ZBTB16,proteomics,0.1550585497835497,0.0854216681890222,0.1817230976102708
BTD,proteomics,-0.0870429112554112,0.0854216681890222,0.1817230976102708
TCN2,proteomics,-0.1283703463203463,0.0854216681890222,0.1817230976102708
FOXO3,proteomics,0.5953551406926406,0.0854216681890222,0.1817230976102708
CPA1,proteomics,-0.2347351731601733,0.0854216681890222,0.1817230976102708
CTSF,proteomics,-0.1908707792207792,0.0854216681890222,0.1817230976102708
OTOA,proteomics,-0.2069081709956709,0.0854216681890222,0.1817230976102708
SDC1,proteomics,-0.16223079004329,0.0854216681890222,0.1817230976102708
SCN3A,proteomics,-0.0629823051948051,0.0869768350751122,0.184093619786063
CDH5,proteomics,-0.1014492424242424,0.0869768350751122,0.184093619786063
CALCOCO2,proteomics,0.1286888528138531,0.0869754916406035,0.184093619786063
CLEC4M,proteomics,-0.1724301948051948,0.0869768350751122,0.184093619786063
DEFB118,proteomics,-0.1826667207792207,0.0869768350751122,0.184093619786063
MANEAL,proteomics,-0.2102237012987012,0.0869768350751122,0.184093619786063
CREBZF,proteomics,-0.1071805194805195,0.0869768350751122,0.184093619786063
ITGB2,proteomics,-0.1151042207792207,0.0885547763616976,0.1859523069721567
GFRA3,proteomics,-0.1375370670995671,0.0885547763616976,0.1859523069721567
TBR1,proteomics,-0.1679962121212121,0.0885547763616976,0.1859523069721567
ACY3,proteomics,-0.3623435064935064,0.0885547763616976,0.1859523069721567
DSG4,proteomics,-0.1784847943722943,0.0885547763616976,0.1859523069721567
GP2,proteomics,-0.2882602272727276,0.0885547763616976,0.1859523069721567
BCL2L11,proteomics,0.2636491341991342,0.0885547763616976,0.1859523069721567
THPO,proteomics,0.1034686688311688,0.0885547763616976,0.1859523069721567
SCGB1A1,proteomics,-0.2437938852813853,0.0885547763616976,0.1859523069721567
ATXN2,proteomics,0.3571700757575757,0.0885547763616976,0.1859523069721567
DPP4,proteomics,-0.0966930194805194,0.0885547763616976,0.1859523069721567
TRIM26,proteomics,-0.1973241341991344,0.0893509928163654,0.1874895563547998
ACP1,proteomics,0.1553882034632036,0.0901557100540038,0.1879637236004659
TK1,proteomics,-0.1511170995670999,0.0901557100540038,0.1879637236004659
PPL,proteomics,-0.1650108225108224,0.0901557100540038,0.1879637236004659
UBE2Z,proteomics,0.2349089826839825,0.0901557100540038,0.1879637236004659
CNTN5,proteomics,-0.1558984848484849,0.0901557100540038,0.1879637236004659
COL15A1,proteomics,-0.1072357142857142,0.0901557100540038,0.1879637236004659
IL1R2,proteomics,-0.0739695346320346,0.0901557100540038,0.1879637236004659
IL13RA2,proteomics,-0.1506881493506493,0.0901557100540038,0.1879637236004659
KCNC4,proteomics,-0.2298910714285714,0.0901557100540038,0.1879637236004659
TNPO1,proteomics,-0.1495061147186147,0.0917798539920023,0.1905344554109537
FAP,proteomics,-0.1051759199134198,0.0917798539920023,0.1905344554109537
PTPRN2,proteomics,-0.1523639069264069,0.0917798539920023,0.1905344554109537
DTX2,proteomics,-0.1879165043290042,0.0917798539920023,0.1905344554109537
OPTC,proteomics,-0.1126100108225108,0.0917798539920023,0.1905344554109537
NPTXR,proteomics,-0.1367392316017316,0.0917798539920023,0.1905344554109537
GAS2,proteomics,-0.2609647727272727,0.0925979210274955,0.1920963258788996
MST1,proteomics,-0.07353079004329,0.0934274258005174,0.192586999728429
ACADM,proteomics,-0.2739325757575759,0.0934274258005174,0.192586999728429
ENOPH1,proteomics,-0.2084082251082251,0.0934274258005174,0.192586999728429
ANGPTL2,proteomics,0.0991225649350649,0.0934274258005174,0.192586999728429
SEMA4D,proteomics,-0.1357763528138528,0.0934274258005174,0.192586999728429
CCDC28A,proteomics,-0.1169751082251082,0.0934274258005174,0.192586999728429
RIPK4,proteomics,-0.324055303030303,0.0934274258005174,0.192586999728429
LGALS3BP,proteomics,0.1733008116883116,0.0934260309955368,0.192586999728429
CSF2RB,proteomics,-0.2789273268398269,0.0934274258005174,0.192586999728429
HADH,proteomics,-0.1000353896103896,0.0950986428386733,0.1947956082813189
LTBP2,proteomics,-0.1478864718614717,0.0950986428386733,0.1947956082813189
MEGF9,proteomics,-0.0785146103896103,0.0950944200096918,0.1947956082813189
APOB,proteomics,-0.1147697510822511,0.0950986428386733,0.1947956082813189
PGLYRP4,proteomics,-0.2283055194805194,0.0950986428386733,0.1947956082813189
DNAJA1,proteomics,-0.2769571428571429,0.0950986428386733,0.1947956082813189
FUT3_FUT5,proteomics,-0.2058591450216449,0.0950986428386733,0.1947956082813189
ARG2,proteomics,-0.1245926406926407,0.0950986428386733,0.1947956082813189
MRI1,proteomics,0.253511038961039,0.0950986428386733,0.1947956082813189
PFDN6,proteomics,-0.1555381493506491,0.0967937221486874,0.1963414641503216
CD3G,proteomics,-0.0862352272727273,0.0967937221486874,0.1963414641503216
CD33,proteomics,-0.2876662337662337,0.0967937221486874,0.1963414641503216
CSF2,proteomics,-0.2129851731601732,0.0967937221486874,0.1963414641503216
HEPH,proteomics,-0.1004321428571428,0.0967937221486874,0.1963414641503216
HPGDS,proteomics,-0.1291685064935065,0.0967937221486874,0.1963414641503216
IFNAR1,proteomics,-0.0712070887445887,0.0967937221486874,0.1963414641503216
DKK3,proteomics,-0.1376192640692641,0.0967937221486874,0.1963414641503216
LGALS9,proteomics,-0.1006199134199133,0.0967937221486874,0.1963414641503216
USP28,proteomics,-0.1837612554112554,0.0967937221486874,0.1963414641503216
TGM2,proteomics,0.3092353354978363,0.0967937221486874,0.1963414641503216
F3,proteomics,-0.1113049242424242,0.0959417721562384,0.1963414641503216
REEP4,proteomics,0.0931028679653679,0.0967937221486874,0.1963414641503216
IL22,proteomics,-0.3022568181818181,0.0967937221486874,0.1963414641503216
CD3E,proteomics,-0.093649025974026,0.0976488511102041,0.197938690565275
CD55,proteomics,-0.0882177489177489,0.0985128804040233,0.1988626722520442
ENPEP,proteomics,-0.0964326839826839,0.0985128804040233,0.1988626722520442
DPEP1,proteomics,-0.1848651515151514,0.0985128804040233,0.1988626722520442
IL1RL2,proteomics,-0.2245541125541125,0.0985128804040233,0.1988626722520442
GJA8,proteomics,-0.2192988095238093,0.0985128804040233,0.1988626722520442
PLXNB2,proteomics,-0.0981008116883116,0.0985128804040233,0.1988626722520442
CPA2,proteomics,-0.2816112554112553,0.1002563338569073,0.2001702622020082
OGT,proteomics,-0.2817458333333333,0.1002563338569073,0.2001702622020082
SPINK2,proteomics,-0.1793496753246753,0.1002563338569073,0.2001702622020082
KLK4,proteomics,-0.2441762445887444,0.1002563338569073,0.2001702622020082
SLITRK1,proteomics,-0.1629924242424243,0.1002563338569073,0.2001702622020082
CD36,proteomics,0.1122578463203463,0.1002563338569073,0.2001702622020082
MUC13,proteomics,-0.2413870670995669,0.1002563338569073,0.2001702622020082
ROR1,proteomics,-0.1166729978354978,0.1002563338569073,0.2001702622020082
FEN1,proteomics,0.2386021645021643,0.1002563338569073,0.2001702622020082
THRAP3,proteomics,-0.2636706168831169,0.1002563338569073,0.2001702622020082
LAMP3,proteomics,-0.2243141233766234,0.1002563338569073,0.2001702622020082
NBL1,proteomics,-0.1042022727272727,0.1002563338569073,0.2001702622020082
NAPRT,proteomics,0.18912408008658,0.1002563338569073,0.2001702622020082
GTPBP2,proteomics,0.1556419913419913,0.1002563338569073,0.2001702622020082
SLC39A14,proteomics,-0.1386645021645021,0.1002563338569073,0.2001702622020082
CELA2A,proteomics,-0.2969673701298702,0.1002563338569073,0.2001702622020082
LTA,proteomics,-0.21448079004329,0.1020242982852259,0.2030068236131487
TSPAN15,proteomics,-0.2929477272727273,0.1020242982852259,0.2030068236131487
SEZ6,proteomics,-0.1210198593073592,0.1020242982852259,0.2030068236131487
EDNRB,proteomics,-0.148638041125541,0.1020242982852259,0.2030068236131487
SMC3,proteomics,-0.2520165043290042,0.1020242982852259,0.2030068236131487
GRIK2,proteomics,-0.0818253246753247,0.1038169889388071,0.2057335990970394
RNF31,proteomics,-0.1374600108225109,0.1038169889388071,0.2057335990970394
ICAM4,proteomics,-0.1782325757575756,0.1038169889388071,0.2057335990970394
PXDNL,proteomics,-0.2163677489177489,0.1038169889388071,0.2057335990970394
PNPT1,proteomics,0.2352262445887447,0.1038169889388071,0.2057335990970394
KLB,proteomics,-0.1713821428571428,0.1038169889388071,0.2057335990970394
PAG1,proteomics,0.0822669913419917,0.1047211961534453,0.207384862030163
PRSS53,proteomics,-0.16656066017316,0.1056331366226812,0.2084875055219125
VAMP5,proteomics,-0.3055749458874456,0.1056346204851017,0.2084875055219125
RNASE1,proteomics,-0.1485602813852814,0.1056346204851017,0.2084875055219125
WNT9A,proteomics,-0.1682140692640691,0.1056346204851017,0.2084875055219125
HEPACAM2,proteomics,-0.1803989718614718,0.1056346204851017,0.2084875055219125
IL31RA,proteomics,-0.1544554653679654,0.1074774069542745,0.2111266535802046
GSTP1,proteomics,0.2810649891774892,0.1074774069542745,0.2111266535802046
CST6,proteomics,-0.1405384740259742,0.1074774069542745,0.2111266535802046
IL3RA,proteomics,-0.1426385822510823,0.1074774069542745,0.2111266535802046
ESM1,proteomics,-0.1812969155844156,0.1074774069542745,0.2111266535802046
CD300C,proteomics,-0.09916737012987,0.1074774069542745,0.2111266535802046
HLA.DRA,proteomics,-0.1834525432900433,0.1074774069542745,0.2111266535802046
SLC4A1,proteomics,0.27660303030303,0.1093455616837158,0.2139337863463864
TCL1A,proteomics,0.3979290584415584,0.1093455616837158,0.2139337863463864
NUBP1,proteomics,-0.2122619588744588,0.1093455616837158,0.2139337863463864
GHRHR,proteomics,-0.3337275432900433,0.1093455616837158,0.2139337863463864
FBLN2,proteomics,-0.1399868506493506,0.1093455616837158,0.2139337863463864
ACRBP,proteomics,0.0872821969696969,0.1093440526957,0.2139337863463864
EPPK1,proteomics,-0.1845338744588745,0.1112392972619863,0.2170577208923806
AKR1C4,proteomics,-0.3665489177489177,0.1112392972619863,0.2170577208923806
ACP5,proteomics,-0.1282709956709956,0.1112392972619863,0.2170577208923806
MICALL2,proteomics,0.1484508658008659,0.1112392972619863,0.2170577208923806
NOP56,proteomics,-0.3389667207792207,0.1131588254722093,0.2205088312368453
BPIFA2,proteomics,-0.5252492424242425,0.1131588254722093,0.2205088312368453
MFAP4,proteomics,-0.1494194264069264,0.1141267876376712,0.2222469022417809
LRRC25,proteomics,-0.1105265151515152,0.1151043572349198,0.2234063985376299
RRP15,proteomics,-0.2903905844155844,0.1151043572349198,0.2234063985376299
ENTR1,proteomics,-0.2646685064935066,0.1151043572349198,0.2234063985376299
EPS8L2,proteomics,-0.1633965367965367,0.1151043572349198,0.2234063985376299
METAP1,proteomics,-0.1002275974025974,0.1151043572349198,0.2234063985376299
SCG2,proteomics,-0.1539080627705628,0.1160853876268932,0.2251609741429389
BLOC1S2,proteomics,-0.2720025974025971,0.1170745439084686,0.2261820540348864
PLA2G2A,proteomics,-0.2644902597402597,0.1170761025503876,0.2261820540348864
CEP350,proteomics,-0.1291915043290043,0.1170761025503876,0.2261820540348864
THBS2,proteomics,-0.1979125541125541,0.1170761025503876,0.2261820540348864
RANBP2,proteomics,-0.1491563311688312,0.1170745439084686,0.2261820540348864
ECSCR,proteomics,-0.0890066558441564,0.1170761025503876,0.2261820540348864
CAT,proteomics,0.25438051948052,0.1190726995293541,0.2283819504575874
TNFRSF10A,proteomics,-0.0903677489177489,0.1190742704404253,0.2283819504575874
IGLON5,proteomics,-0.3038380952380951,0.1190742704404253,0.2283819504575874
COPE,proteomics,-0.3024277597402597,0.1190742704404253,0.2283819504575874
OXCT1,proteomics,0.1360965367965367,0.1190742704404253,0.2283819504575874
LCP1,proteomics,-0.2226724025974025,0.1190742704404253,0.2283819504575874
CTSZ,proteomics,-0.1383398268398268,0.1190742704404253,0.2283819504575874
ECM1,proteomics,-0.1053084415584415,0.1190742704404253,0.2283819504575874
GAMT,proteomics,-0.042268777056277,0.1190726995293541,0.2283819504575874
MYH7B,proteomics,-0.2683950757575758,0.1190742704404253,0.2283819504575874
GRPEL1,proteomics,0.1011882034632035,0.1190742704404253,0.2283819504575874
SNED1,proteomics,-0.086155140692641,0.1210990688896973,0.2309018776024691
HRC,proteomics,-0.1243883116883116,0.1210990688896973,0.2309018776024691
IRAG2,proteomics,-0.2651251082251082,0.1210990688896973,0.2309018776024691
ERBB3,proteomics,-0.0996147186147186,0.1210990688896973,0.2309018776024691
AHSP,proteomics,0.3478772727272736,0.1210990688896973,0.2309018776024691
KIAA0319,proteomics,-0.1550385281385281,0.1210990688896973,0.2309018776024691
AMIGO2,proteomics,-0.088845183982684,0.1210990688896973,0.2309018776024691
PBK,proteomics,-0.1505292748917749,0.1210990688896973,0.2309018776024691
CCL16,proteomics,-0.1537637987012987,0.1210990688896973,0.2309018776024691
DDI2,proteomics,0.3020356060606062,0.1221199300786561,0.2326965812385344
PSMD1,proteomics,0.2950417748917747,0.1231507047865427,0.2340503966781953
TTN,proteomics,0.2132365259740259,0.1231507047865427,0.2340503966781953
CSPG5,proteomics,-0.2306172619047619,0.1231507047865427,0.2340503966781953
SPTLC1,proteomics,-0.1588272727272727,0.1231507047865427,0.2340503966781953
ASGR2,proteomics,-0.0959427489177489,0.1252293838633291,0.2369226466229846
TNFRSF1A,proteomics,-0.1236008116883116,0.1252293838633291,0.2369226466229846
PRR5,proteomics,-0.1884462662337662,0.1252293838633291,0.2369226466229846
KLK6,proteomics,-0.1546593614718614,0.1252293838633291,0.2369226466229846
IL36A,proteomics,-0.2745224025974025,0.1252293838633291,0.2369226466229846
LRPAP1,proteomics,0.1481457251082251,0.1252293838633291,0.2369226466229846
PHLDB1,proteomics,0.1417636904761904,0.1252293838633291,0.2369226466229846
CD70,proteomics,-0.1372617424242424,0.1262773152340088,0.2387507066164345
DCTPP1,proteomics,-0.1016938852813852,0.1273353106363514,0.2399749277821117
CHCHD6,proteomics,-0.1184483766233766,0.1273353106363514,0.2399749277821117
SMPDL3B,proteomics,-0.1638569264069262,0.1273353106363514,0.2399749277821117
M6PR,proteomics,-0.088170238095238,0.1273353106363514,0.2399749277821117
PTGDS,proteomics,-0.1042072510822511,0.1273353106363514,0.2399749277821117
GIMAP7,proteomics,-0.1301239718614718,0.1283953049262151,0.2416640225243012
SAFB2,proteomics,-0.079234145021645,0.1283969302019294,0.2416640225243012
CNTN1,proteomics,-0.1205729437229437,0.1294686883452904,0.2430552190322954
TNR,proteomics,-0.1931944805194806,0.1294686883452904,0.2430552190322954
GUK1,proteomics,-0.0951094696969696,0.1294686883452904,0.2430552190322954
EP300,proteomics,0.1109866883116883,0.1294686883452904,0.2430552190322954
PLCB1,proteomics,-0.1969946428571428,0.1316297188922503,0.2463211705006708
IL5,proteomics,-0.385599025974026,0.1316297188922503,0.2463211705006708
NLGN2,proteomics,-0.1811118506493507,0.1316297188922503,0.2463211705006708
CDA,proteomics,-0.2288783008658007,0.1316297188922503,0.2463211705006708
DEFB103A_DEFB103B,proteomics,-0.1776278138528138,0.1316297188922503,0.2463211705006708
CAMKK1,proteomics,0.1834347402597402,0.1327190177678257,0.2482006966956843
AKR7L,proteomics,-0.3056170995670996,0.1338169479948157,0.2491412585522798
GSAP,proteomics,-0.1214819264069259,0.1338186027803898,0.2491412585522798
CD177,proteomics,-0.3585115800865801,0.1338169479948157,0.2491412585522798
RNASE4,proteomics,-0.0726968614718615,0.1338186027803898,0.2491412585522798
SPON1,proteomics,-0.1392128246753247,0.1338186027803898,0.2491412585522798
MASP1,proteomics,-0.0993573593073592,0.1338186027803898,0.2491412585522798
KLK1,proteomics,-0.3996998917748917,0.1338186027803898,0.2491412585522798
LRP2,proteomics,-0.140074567099567,0.1360355390521625,0.2518251302403236
CXCL9,proteomics,-0.2516681277056274,0.1360355390521625,0.2518251302403236
NAGK,proteomics,0.1747803571428571,0.1360355390521625,0.2518251302403236
MYOM1,proteomics,0.1103290584415584,0.1360355390521625,0.2518251302403236
IGSF9,proteomics,0.3383160173160172,0.1360338726147344,0.2518251302403236
SPOCK1,proteomics,-0.0933573051948052,0.1360355390521625,0.2518251302403236
KIR2DL2,proteomics,-0.3172237012987012,0.1360355390521625,0.2518251302403236
CXCL11,proteomics,0.2221507575757575,0.1360355390521625,0.2518251302403236
PRUNE2,proteomics,-0.0861915584415584,0.1360355390521625,0.2518251302403236
SPAG1,proteomics,0.2103349567099566,0.1382773692299165,0.2553345292729446
PDGFRB,proteomics,-0.1204542748917748,0.1382807252271882,0.2553345292729446
TP53INP1,proteomics,-0.078536525974026,0.1382807252271882,0.2553345292729446
GGH,proteomics,-0.1505440476190476,0.1382807252271882,0.2553345292729446
MFAP3L,proteomics,-0.2093294913419913,0.1405543572397677,0.2580655692285434
GALNT5,proteomics,-0.1223102813852814,0.1405543572397677,0.2580655692285434
